source_path,source_file_type,experiment_id,experiment_name,status,metrics_or_artifacts_found,rows_emitted,extraction_method,confidence,split_status,leakage_risk,duplicate_group,notes
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/output/image_translation/array_03/logs/validation/events.out.tfevents.1758878607.ubuntusrv.13912.1.v2,tensorboard_event_unparsed,EXP-007,1D percentage label profile regression,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/output/image_translation/array_03/logs/validation/events.out.tfevents.1759026265.ubuntusrv.4459.1.v2,tensorboard_event_unparsed,EXP-007,1D percentage label profile regression,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/output/image_translation/array_03/results/final_analysis_plots/_error_distribution_by_category.png,image,EXP-007,1D percentage label profile regression,image_only_needs_manual_read,image_only_error_distribution_by_category,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,label
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/output/image_translation/array_03/results/final_analysis_plots/_overall_performance_scatter.png,image,EXP-007,1D percentage label profile regression,image_only_needs_manual_read,image_only_overall_performance_scatter,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,performance/metric summary
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/output/visualization_plots/05_training_history_regression.png,image,EXP-007,1D percentage label profile regression,image_only_needs_manual_read,image_only_training_history,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,training history
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/result.txt,text_result,EXP-007,1D percentage label profile regression,metrics_extracted,"MAE,R2,RMSE,sample_count",16,text_regex,strong,split_unknown,leakage_risk_unknown,,
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/改进memo.md,memo_claims_csv,EXP-007,1D percentage label profile regression,memo_claim_qualitative_only,低估倾向,0,memo_claims_csv_regex,medium,split_unknown,leakage_risk_unknown,,claim_id=memo-07; section=6. 一维百分比窜槽比例标签
/mnt/c/Users/Administrator/Desktop/Hal/results/FFT_EfficientNet/output/fft_regression/array_03/logs/train/events.out.tfevents.1763108333.ubuntusrv.27762.0.v2,tensorboard_event_unparsed,EXP-008,EfficientNet FFT severity regression,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/FFT_EfficientNet/output/fft_regression/array_03/logs/train/events.out.tfevents.1763118266.ubuntusrv.25944.0.v2,tensorboard_event_unparsed,EXP-008,EfficientNet FFT severity regression,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/FFT_EfficientNet/output/fft_regression/array_03/logs/train/events.out.tfevents.1763120172.ubuntusrv.21651.0.v2,tensorboard_event_unparsed,EXP-008,EfficientNet FFT severity regression,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/FFT_EfficientNet/output/fft_regression/array_03/logs/train/events.out.tfevents.1763296520.ubuntusrv.12528.0.v2,tensorboard_event_unparsed,EXP-008,EfficientNet FFT severity regression,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/FFT_EfficientNet/output/fft_regression/array_03/logs/training_history_fft.pkl,pickle_training_history,EXP-008,EfficientNet FFT severity regression,metrics_extracted,"loss,mae,val_loss,val_mae,lr",9,pickle_load_fake_numpy,strong,split_unknown,leakage_risk_unknown,5e7990a1ce089f30,duplicate_history_hash=5e7990a1ce089f30; duplicate_group_size=2; first_seen=FFT_EfficientNet/output/fft_regression/array_03/logs/training_history_fft.pkl
/mnt/c/Users/Administrator/Desktop/Hal/results/FFT_EfficientNet/output/fft_regression/array_03/logs/validation/events.out.tfevents.1763108362.ubuntusrv.27762.1.v2,tensorboard_event_unparsed,EXP-008,EfficientNet FFT severity regression,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/FFT_EfficientNet/output/fft_regression/array_03/logs/validation/events.out.tfevents.1763118289.ubuntusrv.25944.1.v2,tensorboard_event_unparsed,EXP-008,EfficientNet FFT severity regression,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/FFT_EfficientNet/output/fft_regression/array_03/logs/validation/events.out.tfevents.1763120194.ubuntusrv.21651.1.v2,tensorboard_event_unparsed,EXP-008,EfficientNet FFT severity regression,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/FFT_EfficientNet/output/fft_regression/array_03/logs/validation/events.out.tfevents.1763296542.ubuntusrv.12528.1.v2,tensorboard_event_unparsed,EXP-008,EfficientNet FFT severity regression,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/FFT_EfficientNet/output/fft_regression/array_03/results/fft_model_analysis_plots/_overall_performance_scatter.png,image,EXP-008,EfficientNet FFT severity regression,image_only_needs_manual_read,image_only_overall_performance_scatter,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,FFT-related artifact; performance/metric summary
/mnt/c/Users/Administrator/Desktop/Hal/results/FFT_EfficientNet/output/fft_regression/array_03/results/fft_model_analysis_plots/_virtual_log_comparison.png,image,EXP-008,EfficientNet FFT severity regression,image_only_needs_manual_read,image_only_prediction_comparison,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,prediction-vs-ground-truth figure; FFT-related artifact
/mnt/c/Users/Administrator/Desktop/Hal/results/FFT_EfficientNet_1/output/fft_regression/array_03/logs/train/events.out.tfevents.1763108333.ubuntusrv.27762.0.v2,tensorboard_event_unparsed,EXP-008,EfficientNet FFT severity regression,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/FFT_EfficientNet_1/output/fft_regression/array_03/logs/train/events.out.tfevents.1763118266.ubuntusrv.25944.0.v2,tensorboard_event_unparsed,EXP-008,EfficientNet FFT severity regression,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/FFT_EfficientNet_1/output/fft_regression/array_03/logs/train/events.out.tfevents.1763120172.ubuntusrv.21651.0.v2,tensorboard_event_unparsed,EXP-008,EfficientNet FFT severity regression,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/FFT_EfficientNet_1/output/fft_regression/array_03/logs/train/events.out.tfevents.1763296520.ubuntusrv.12528.0.v2,tensorboard_event_unparsed,EXP-008,EfficientNet FFT severity regression,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/FFT_EfficientNet_1/output/fft_regression/array_03/logs/training_history_fft.pkl,pickle_training_history,EXP-008,EfficientNet FFT severity regression,metrics_extracted,"loss,mae,val_loss,val_mae,lr",9,pickle_load_fake_numpy,strong,split_unknown,leakage_risk_unknown,5e7990a1ce089f30,duplicate_history_hash=5e7990a1ce089f30; duplicate_group_size=2; first_seen=FFT_EfficientNet/output/fft_regression/array_03/logs/training_history_fft.pkl
/mnt/c/Users/Administrator/Desktop/Hal/results/FFT_EfficientNet_1/output/fft_regression/array_03/logs/validation/events.out.tfevents.1763108362.ubuntusrv.27762.1.v2,tensorboard_event_unparsed,EXP-008,EfficientNet FFT severity regression,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/FFT_EfficientNet_1/output/fft_regression/array_03/logs/validation/events.out.tfevents.1763118289.ubuntusrv.25944.1.v2,tensorboard_event_unparsed,EXP-008,EfficientNet FFT severity regression,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/FFT_EfficientNet_1/output/fft_regression/array_03/logs/validation/events.out.tfevents.1763120194.ubuntusrv.21651.1.v2,tensorboard_event_unparsed,EXP-008,EfficientNet FFT severity regression,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/FFT_EfficientNet_1/output/fft_regression/array_03/logs/validation/events.out.tfevents.1763296542.ubuntusrv.12528.1.v2,tensorboard_event_unparsed,EXP-008,EfficientNet FFT severity regression,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/FFT_EfficientNet_1/output/fft_regression/array_03/results/fft_model_analysis_plots/_depth_log_comparison.png,image,EXP-008,EfficientNet FFT severity regression,image_only_needs_manual_read,image_only_prediction_comparison,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,prediction-vs-ground-truth figure; FFT-related artifact
/mnt/c/Users/Administrator/Desktop/Hal/results/FFT_EfficientNet_1/output/fft_regression/array_03/results/fft_model_analysis_plots/_fft_spectrum_image_comparison.png,image,EXP-008,EfficientNet FFT severity regression,image_only_needs_manual_read,image_only_prediction_comparison,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,prediction-vs-ground-truth figure; FFT-related artifact
/mnt/c/Users/Administrator/Desktop/Hal/results/FFT_EfficientNet_1/output/fft_regression/array_03/results/fft_model_analysis_plots/_overall_performance_scatter.png,image,EXP-008,EfficientNet FFT severity regression,image_only_needs_manual_read,image_only_overall_performance_scatter,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,FFT-related artifact; performance/metric summary
/mnt/c/Users/Administrator/Desktop/Hal/results/CSI+CNN/comprehensive_gradcam_statistics.png,image,EXP-009,CSI + CNN visual/Grad-CAM analysis,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,Grad-CAM/attention visualization
/mnt/c/Users/Administrator/Desktop/Hal/results/CSI+CNN/filtering_effect_comparison.png,image,EXP-009,CSI + CNN visual/Grad-CAM analysis,image_only_needs_manual_read,image_only_prediction_comparison,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,prediction-vs-ground-truth figure
/mnt/c/Users/Administrator/Desktop/Hal/results/CSI+CNN/gradcam_analysis_optimized.png,image,EXP-009,CSI + CNN visual/Grad-CAM analysis,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,Grad-CAM/attention visualization
/mnt/c/Users/Administrator/Desktop/Hal/results/CSI+SE-ResNet/outputs/array_03/plots/attention_mean_variance.png,image,EXP-010,CSI + SE-ResNet azimuth matching / classification,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,resnet; se-resnet
/mnt/c/Users/Administrator/Desktop/Hal/results/CSI+SE-ResNet/outputs/array_03/plots/class_conditional_attention_analysis.png,image,EXP-010,CSI + SE-ResNet azimuth matching / classification,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,resnet; se-resnet
/mnt/c/Users/Administrator/Desktop/Hal/results/CSI+SE-ResNet/outputs/array_03/plots/performance_summary_plots.png,image,EXP-010,CSI + SE-ResNet azimuth matching / classification,image_only_needs_manual_read,image_only_performance_summary,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,performance/metric summary
/mnt/c/Users/Administrator/Desktop/Hal/results/CSI+SE-ResNet/outputs/array_07/plots/attention_mean_variance.png,image,EXP-010,CSI + SE-ResNet azimuth matching / classification,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,resnet; se-resnet
/mnt/c/Users/Administrator/Desktop/Hal/results/CSI+SE-ResNet/outputs/array_07/plots/class_conditional_attention_analysis.png,image,EXP-010,CSI + SE-ResNet azimuth matching / classification,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,resnet; se-resnet
/mnt/c/Users/Administrator/Desktop/Hal/results/CSI+SE-ResNet/outputs/array_07/plots/performance_summary_plots.png,image,EXP-010,CSI + SE-ResNet azimuth matching / classification,image_only_needs_manual_read,image_only_performance_summary,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,performance/metric summary
/mnt/c/Users/Administrator/Desktop/Hal/results/CSI+SE-ResNet/outputs/array_11/plots/attention_mean_variance.png,image,EXP-010,CSI + SE-ResNet azimuth matching / classification,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,resnet; se-resnet
/mnt/c/Users/Administrator/Desktop/Hal/results/CSI+SE-ResNet/outputs/array_11/plots/class_conditional_attention_analysis.png,image,EXP-010,CSI + SE-ResNet azimuth matching / classification,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,resnet; se-resnet
/mnt/c/Users/Administrator/Desktop/Hal/results/CSI+SE-ResNet/outputs/array_11/plots/performance_summary_plots.png,image,EXP-010,CSI + SE-ResNet azimuth matching / classification,image_only_needs_manual_read,image_only_performance_summary,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,performance/metric summary
/mnt/c/Users/Administrator/Desktop/Hal/results/双通道学习/array_03/plots/class_conditional_attention_analysis.png,image,EXP-011,Dual-channel metadata fusion,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,metadata only
/mnt/c/Users/Administrator/Desktop/Hal/results/双通道学习/array_03/plots/performance_summary_plots.png,image,EXP-011,Dual-channel metadata fusion,image_only_needs_manual_read,image_only_performance_summary,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,performance/metric summary
/mnt/c/Users/Administrator/Desktop/Hal/results/预校正/array_03/plots/class_conditional_attention_analysis.png,image,EXP-012,Eccentricity pre-correction,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,metadata only
/mnt/c/Users/Administrator/Desktop/Hal/results/预校正/array_03/plots/performance_summary_plots.png,image,EXP-012,Eccentricity pre-correction,image_only_needs_manual_read,image_only_performance_summary,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,performance/metric summary
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/test_relativity/output/image_translation/array_03/results/classification_gradcam_plots/gradcam_sample_0.png,image,EXP-013,Grad-CAM interpretability across routes,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,Grad-CAM/attention visualization
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/test_relativity/output/image_translation/array_03/results/classification_gradcam_plots/gradcam_sample_1.png,image,EXP-013,Grad-CAM interpretability across routes,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,Grad-CAM/attention visualization
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/test_relativity/output/image_translation/array_03/results/classification_gradcam_plots/gradcam_sample_2.png,image,EXP-013,Grad-CAM interpretability across routes,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,Grad-CAM/attention visualization
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/test_relativity/output/image_translation/array_03/results/classification_gradcam_plots/gradcam_sample_3.png,image,EXP-013,Grad-CAM interpretability across routes,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,Grad-CAM/attention visualization
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/test_relativity/output/image_translation/array_03/results/classification_gradcam_plots/gradcam_sample_4.png,image,EXP-013,Grad-CAM interpretability across routes,image_only_needs_manual_read,image_only_gradcam_or_attention,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,Grad-CAM/attention visualization
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/train/events.out.tfevents.1758782241.ubuntusrv.22102.0.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/train/events.out.tfevents.1758782488.ubuntusrv.3728.0.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/train/events.out.tfevents.1758782660.ubuntusrv.39349.0.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/train/events.out.tfevents.1758873492.ubuntusrv.31976.0.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/train/events.out.tfevents.1758878579.ubuntusrv.13912.0.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/train/events.out.tfevents.1759026243.ubuntusrv.4459.0.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/train/events.out.tfevents.1759115606.ubuntusrv.42991.0.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/train/events.out.tfevents.1759115975.ubuntusrv.5294.0.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/training_history.pkl,pickle_training_history,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,metrics_extracted,"loss,accuracy,auc,val_loss,val_accuracy,val_auc,lr",13,pickle_load_fake_numpy,strong,split_unknown,leakage_risk_unknown,673fb5e8b058b415,duplicate_history_hash=673fb5e8b058b415; duplicate_group_size=6; first_seen=FFT_EfficientNet/output/image_translation/array_03/logs/training_history.pkl
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/training_history_advanced.pkl,pickle_training_history,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,metrics_extracted,"loss,mae,val_loss,val_mae,lr",9,pickle_load_fake_numpy,strong,split_unknown,leakage_risk_unknown,cc58fc273535b8e2,duplicate_history_hash=cc58fc273535b8e2; duplicate_group_size=4; first_seen=FFT_EfficientNet/output/image_translation/array_03/logs/training_history_advanced.pkl
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/training_history_weighted.pkl,pickle_training_history,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,metrics_extracted,"loss,mae,weighted_mae,val_loss,val_mae,val_weighted_mae,lr",13,pickle_load_fake_numpy,strong,split_unknown,leakage_risk_unknown,c3e9b3be369e4810,
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/validation/events.out.tfevents.1758782669.ubuntusrv.39349.1.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/validation/events.out.tfevents.1758873522.ubuntusrv.31976.1.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/validation/events.out.tfevents.1758878607.ubuntusrv.13912.1.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/validation/events.out.tfevents.1759026265.ubuntusrv.4459.1.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/validation/events.out.tfevents.1759115659.ubuntusrv.42991.1.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/logs/validation/events.out.tfevents.1759116029.ubuntusrv.5294.1.v2,tensorboard_event_unparsed,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,tensorboard_event_unparsed_local_tensorboard_missing,scalar_metrics_possible,0,metadata_only_no_tensorboard_import,unknown,split_unknown,leakage_risk_unknown,,No tensorboard package in local Python; do not infer scalar values from event files
/mnt/c/Users/Administrator/Desktop/Hal/results/temp_result/1D+percentage_Label/样本权重+非对称损失/output/image_translation/array_03/results/final_analysis_plots/_error_distribution_by_category.png,image,EXP-014,1D percentage label + sample weights + asymmetric loss failed attempt,image_only_needs_manual_read,image_only_error_distribution_by_category,1,image_metadata_no_ocr,needs_manual_read,split_unknown,leakage_risk_unknown,,label
